Gene_Name	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
NFE2L1	1	10.99706745	17.8312974
NGFR	0.935582822	30.65493646	63.59636427
NKIRAS2	1	32.70772239	21.43808256
NLE1	0.976759628	63.03030303	78.41718289
NLGN2	0.746445498	16.37341153	2.477855613
NLK	0.886699507	28.33822092	1.974179355
NLRP1	0.948037711	95.44477028	50.93498524
NME1	1	61.70087977	71.65518439
NME1-NME2	1	45.31769306	67.53314421
NME2	1	37.93743891	81.50292364
NMT1	0.996742671	22.6001955	7.601458924
NOG	0.99713877	44.34017595	9.894054304
NOL11	1	63.05962854	61.790077
NOS2	0.942728804	32.17008798	47.75661437
NOTUM	0.787067276	38.75855327	19.14548718
NPEPPS	0.824172072	39.9315738	6.8256817
NPLOC4	0.93442623	27.06744868	14.50240259
NPTX1	0.85095057	54.61388074	23.00700515
NR1D1	1	5.659824047	21.64650032
NSRP1	1	51.74975562	50.0665779
NT5C	0.717041801	66.87194526	98.73791466
NT5C3B	0.985026738	67.14565005	83.85920222
NT5M	0.827880512	55.75757576	73.11989811
NTN1	0.728610354	32.25806452	N/A
NUFIP2	1	19.35483871	22.30070052
NUP85	1	31.1143695	56.04700978
NUP88	1	22.31671554	78.73559891
NXN	0.76380814	29.94134897	20.8359868
NXPH3	1	32.88367546	91.30434783
ODF4	0.971867008	76.54936461	41.4114514
OGFOD3	0.934987169	88.19159335	92.13801887
OMG	1	29.41348974	31.30897933
OR1A1	1	84.78983382	55.56070167
OR1A2	1	73.99804497	37.30098998
OR1D2	1	79.90224829	56.49279222
OR1D5	0.985090522	43.79276637	27.84692873
OR1E1	1	47.57575758	47.20083367
OR1E2	1	78.08406647	79.30295837
OR1G1	1	61.49560117	51.75128814
OR3A1	1	85.37634409	85.66548949
OR3A2	0.813664596	89.47214076	83.03132056
OR3A3	0.807453416	78.3773216	91.37382041
OR4D1	1	60.88954057	45.41191455
OR4D2	1	82.83479961	57.216465
ORMDL3	1	41.82795699	3.606785156
OSBPL7	0.923842327	19.92179863	18.65917907
OTOP2	0.994148625	73.62658847	90.12910322
OTOP3	0.940495868	97.59530792	88.21860707
OVCA2	0.70494186	44.63343109	90.12331384
OXLD1	0.578710645	80.11730205	97.36583107
P2RX1	1	45.14173998	53.66178429
P2RX5	1	84.72140762	88.5370231
P3H4	0.763785395	44.11534702	96.42216176
P4HB	0.906190172	27.17497556	29.65900538
PAFAH1B1	1	29.75562072	1.511028773
PCGF2	0.88284911	46.33431085	95.09639321
PCTP	0.665819568	69.54056696	93.1106351
PCYT2	0.864420063	42.56109482	18.24813292
PDE6G	1	64.82893451	98.96370057
PDK2	0.997626582	31.71065494	8.782492908
PELP1	0.781258664	15.3372434	44.2193018
PEMT	0.954545455	85.09286413	97.87529671
PER1	0.937326257	40.40078201	33.39315695
PEX12	1	58.60215054	43.06142535
PFAS	0.991749575	90	39.96989521
PFN1	1	47.05767351	1.696289006
PGAP3	0.753784057	68.72922776	81.10345626
PGS1	0.914856136	33.99804497	96.54373878
PHB	0.957091776	28.25024438	5.181497134
PHF12	0.990571776	21.72043011	57.52909165
PHF23	0.979266348	22.17008798	8.458287501
PHOSPHO1	0.662715517	58.43597263	92.97168992
PIGL	1	58.70967742	97.29635848
PIGS	1	37.54643206	56.01227349
PIGW	1	36.97947214	47.05030973
PIK3R5	1	63.19648094	18.14971343
PIK3R6	0.901873327	78.52394917	58.44381405
PIMREG	0.996221662	51.35874878	98.2689747
PIP4K2B	1	18.72922776	3.792045389
PIPOX	1	72.21896383	80.98766862
PIRT	0.871980676	63.02052786	49.18659179
PITPNA	0.974208675	36.59824047	3.010478782
PITPNC1	0.979202773	35.23949169	13.97556881
PITPNM3	0.988003999	13.94916911	16.78920859
PLCD3	0.714222809	63.62658847	39.88305448
PLD2	1	73.28445748	47.82029757
PLD6	0.50982962	46.98924731	84.44392983
PLEKHH3	0.70617284	20.35190616	84.66971574
PLEKHM1	0.990657116	11.65200391	62.25322758
PLSCR3	0.737938596	37.81036168	N/A
PLXDC1	0.924115756	45.93352884	75.3430209
PMP22	0.772811918	62.76637341	99.94789556
PNMT	0.906651109	63.20625611	82.55659121
PNPO	0.875308642	61.36852395	44.19035489
POLDIP2	0.896341463	24.55522972	9.766687894
POLG2	1	65.04398827	90.8875123
PPM1D	0.887377584	51.13391984	19.63179529
PPM1E	0.87609075	17.51710655	31.75476177
PPP1R1B	1	49.23753666	23.29647427
PPP1R27	0.854122622	43.1085044	42.20459677
PPP1R9B	0.999104745	33.50928641	2.49522376
PPY	0.743243243	58.0058651	4.619927054
PRCD	1	62.28739003	16.96867944
PRKAR1A	0.964955175	31.87683284	4.78781914
PRKCA	1	10.29325513	9.598795808
PROCA1	1	73.81231672	75.85248654
PRPF8	1	0.136852395	0.71209402
PRPSAP1	0.844221106	22.17986315	32.57685405
PRPSAP2	1	37.66373412	39.00885775
PRR11	1	79.01270772	65.12476119
PRR15L	1	62.10166178	85.67127887
PSMB3	1	48.61192571	27.91061194
PSMB6	1	55.21994135	11.59034331
PSMC3IP	1	59.3255132	89.0928038
PSMC5	0.920948617	34.11534702	1.406819892
PSMD11	1	18.50439883	4.313089793
PSMD12	1	17.99608993	24.33856308
PSMD3	0.865372953	36.74486804	26.93220633
PSME3	0.96099675	26.18768328	8.238290974
PTGES3L	0.644268775	50.26392962	29.39848318
PTGES3L-AARSD1	0.923835616	87.62463343	55.20175997
PTRF	0.942225998	42.30694037	70.56678052
PTRH2	0.990859232	39.60899316	22.05754646
PYCR1	0.942091616	46.52981427	67.03525734
PYY	1	58.43597263	92.65906328
QRICH2	1	91.67155425	65.4489666
RAB11FIP4	0.7749501	22.49266862	10.57720141
RAB34	0.678033307	50.66471163	53.27968506
RAB37	0.973607038	67.83968719	88.43281422
RAB40B	1	32.61974585	88.13176634
RAB5C	0.937662338	58.96383187	14.31714236
RABEP1	0.977418141	11.51515152	24.51803393
RAC3	0.938230384	25.65004888	2.396804261
RAD51C	1	38.59237537	61.08956174
RAD51D	0.989220564	67.5659824	95.39744109
RAI1	0.997557998	2.883675464	29.81531871
RAMP2	0.816666667	40.42033236	98.77844034
RANGRF	1	42.94232649	98.33265791
RAP1GAP2	0.901969365	25.7771261	27.36062062
RAPGEFL1	0.875379939	49.20821114	25.66433162
RARA	0.939393939	21.28054741	5.314652927
RASD1	0.905882353	32.08211144	98.35002605
RASL10B	0.933870968	47.83968719	38.83517629
RCVRN	1	55.43499511	93.27852718
RDM1	1	62.38514174	85.73496208
RECQL5	0.911961722	60.5083089	70.97203728
RFFL	0.977517986	62.60997067	43.06721473
RFNG	0.596679688	35.61094819	41.75881433
RGS9	1	48.35777126	46.73768309
RHBDF2	0.993548387	65.16129032	30.4695189
RHBDL3	0.909382518	33.47018573	98.83054478
RHOT1	0.981910946	28.69012708	26.45747699
RILP	0.598865478	82.6001955	89.8743704
RNASEK	0.888625592	65.46432063	99.91894865
RND2	0.851428571	41.74975562	94.46535055
RNF112	0.941991786	38.04496579	20.74914607
RNF135	0.679913295	60.6744868	86.16337637
RNF157	0.957386364	45.97262952	52.99021594
RNF167	1	55.72825024	79.91084351
RNF213	0.832461385	14.86803519	44.44508771
RNF43	0.916946309	62.45356794	25.29381115
RNFT1	1	72.18963832	94.91692236
RPA1	0.963446475	16.13880743	35.54101777
RPAIN	1	55.05376344	69.81416083
RPH3AL	0.843237705	72.84457478	84.00972616
RPL19	1	39.43304008	0.995773751
RPL23	1	47.86901271	4.069935738
RPL23A	0.944558522	50.45943304	45.11086667
RPL26	1	51.93548387	21.39755688
RPL27	1	42.63929619	5.893591154
RPL38	1	49.63831867	0.121577028
RPRML	0.628099174	46.10948192	92.69958895
RPS6KB1	0.989117291	21.45650049	2.715220286
RPTOR	0.970289855	2.023460411	4.863081109
RSAD1	0.899338722	34.65298143	73.42094599
RTN4RL1	0.94887218	50.79178886	19.53337579
RUNDC1	0.806243272	69.80449658	83.92867481
RUNDC3A	0.587900356	37.87878788	26.81062931
SAMD14	0.806404658	32.78592375	78.79349273
SAP30BP	1	26.97947214	39.70937301
SARM1	0.829136691	67.1945259	70.20783882
SAT2	1	51.98435973	63.96688473
SCARF1	0.77536518	96.59824047	90.51699184
SCIMP	0.799295775	62.76637341	57.33804203
SCN4A	0.984294128	53.0400782	48.12134545
SCO1	0.958963283	36.94037146	74.74092514
SCPEP1	0.985074627	55.02443793	95.36849418
SCRN2	1	87.57575758	86.39495166
SDF2	1	46.20723363	53.71388873
SDK2	0.773711725	87.25317693	28.48955016
SEBOX	1	77.47800587	N/A
SEC14L1	1	19.95112414	16.70236786
SECTM1	1	73.36265885	82.11080878
SENP3	0.759976176	29.89247312	6.038325711
SEPT4	0.914819137	44.74095797	43.60562728
SEPT9	0.920240137	28.23069404	47.4208302
SERPINF1	0.932864949	80.62561095	71.26729578
SERPINF2	1	56.81329423	28.36797314
SEZ6	0.909209667	88.65102639	72.71464135
SGCA	0.961538462	81.76930596	97.67845771
SGSH	0.941444372	93.12805474	99.42106177
SGSM2	0.993534483	75.22971652	67.88629653
SHBG	0.995957963	51.76930596	88.61228507
SHMT1	1	30.52785924	73.86672842
SHPK	0.991101985	40.35190616	74.31251086
SIRT7	0.781275222	50.8797654	16.58658021
SKA2	1	41.02639296	80.12505066
SKAP1	0.957295374	74.30107527	56.97910033
SLC13A2	1	44.76050831	62.27638511
SLC13A5	1	13.02052786	41.23776993
SLC16A11	0.724789916	84.87781036	67.88050715
SLC16A13	1	49.26686217	84.35129972
SLC16A3	0.809219858	29.07135875	29.35216812
SLC16A5	1	68.13294233	74.75829329
SLC16A6	0.915617128	42.2971652	19.3654837
SLC25A10	0.647702407	60.32258065	45.09928791
SLC25A11	1	20.64516129	4.463613732
SLC25A19	1	51.7888563	43.29300064
SLC25A35	0.860957643	43.72434018	91.39697794
SLC25A39	0.991964286	54.18377322	19.26127482
SLC26A11	0.997873472	97.46823069	91.65750014
SLC2A4	1	22.62952102	84.88392289
SLC35B1	0.98381295	66.5884653	41.78776125
SLC35G3	1	71.71065494	49.69605743
SLC35G6	1	84.6627566	78.83401841
SLC38A10	0.920497566	86.43206256	67.02367857
SLC39A11	0.997172479	70.19550342	85.78127714
SLC43A2	0.781584582	21.00684262	62.48480287
SLC46A1	0.982186235	65.76735093	86.30811092
SLC47A1	0.92290377	53.43108504	96.97794245
SLC47A2	0.973944763	69.85337243	78.37086783
SLC4A1	0.966524217	61.07526882	18.94864818
SLC52A1	1	71.27077224	70.45678226
SLC5A10	0.94278607	34.92668622	64.9916054
SLC6A4	1	25.52297165	29.2942743
SLC9A3R1	0.847766636	66.5200391	86.20390204
SLFN11	0.915378955	93.3431085	64.80055578
SLFN12	1	65.78690127	54.90071209
SLFN12L	0.884204609	70.80156403	52.60811671
SLFN13	0.953806356	94.54545455	72.51201297
SLFN5	1	89.66764418	70.48572917
SMARCD2	0.829069767	18.22091887	36.58310658
SMARCE1	0.992924528	23.4799609	16.47658195
SMCR8	1	31.49560117	40.06831471
SMG6	0.979224377	73.35288368	26.69484166
SMG8	1	20.01955034	45.29033752
SMTNL2	0.630127298	82.971652	44.64771609
SMURF2	0.976714101	17.75171065	13.5529439
SMYD4	0.98123215	49.83382209	82.60869565
SNF8	1	30.78201369	30.52162334
SNX11	1	32.57086999	56.34805766
SOCS3	0.969026549	32.53176931	7.572512013
SOCS7	0.669853768	15.91397849	17.52446014
SOST	0.942724458	45.00488759	40.86724946
SOX15	0.696883853	48.77810362	87.48914491
SOX9	0.931729519	9.393939394	19.80547676
SP2	0.995176849	13.44086022	8.394604296
SP6	0.820512821	44.69208211	77.83245528
SPACA3	1	85.7086999	85.93759046
SPAG5	1	78.72922776	42.87037573
SPAG7	1	39.64809384	8.747756614
SPAG9	0.937296795	14.40860215	21.69281538
SPATA20	0.968054994	59.98044966	63.44005095
SPATA22	1	68.43597263	63.50952353
SPATA32	0.987190436	73.18670577	85.94916922
SPDYE4	0.848773842	55.75757576	23.53383894
SPECC1	0.98679868	18.32844575	51.38655705
SPEM1	0.961620469	76.86217009	39.79621374
SPHK1	0.858983051	29.22776149	44.41035142
SPNS2	0.780401417	34.76050831	31.1874023
SPNS3	1	96.9599218	94.13535576
SPOP	1	25.76735093	0.219996526
SPPL2C	1	99.28641251	71.60886933
SRCIN1	0.725993377	62.24828935	29.90794882
SREBF1	0.893351801	63.4799609	43.87772825
SRP68	1	21.1827957	31.19319169
SRR	1	18.50439883	32.32212123
SRSF1	1	38.23069404	0.266311585
SRSF2	0.997014925	29.5601173	0.376309848
SSH2	0.980738726	31.64222874	29.0974353
SSTR2	1	21.16324536	20.65651595
ST6GALNAC1	1	70.48875855	67.13367684
ST6GALNAC2	0.87554019	50.48875855	92.24801714
STAC2	1	52.31671554	91.93539049
STARD3	0.999287242	70.80156403	97.81740288
STAT3	1	20.28347996	0.798934754
STAT5A	0.937219731	18.61192571	14.69345221
STAT5B	0.936677632	22.09188661	6.003589417
STH	1	77.06744868	97.75371968
STRADA	1	46.38318671	45.27296937
STX8	0.974289581	86.9599218	96.61321137
STXBP4	0.978513357	35.98240469	70.16731315
SUMO2	0.923333333	56.285435	0.086840734
SUPT4H1	1	44.43792766	50.18236554
SUPT6H	1	1.436950147	6.75041973
SUZ12	0.864035088	28.17204301	9.836160482
SYNGR2	0.848617176	62.01368524	99.69895212
SYNRG	0.962944905	29.47214076	44.34087883
TAC4	1	47.99608993	48.32397383
TACO1	0.871428571	37.66373412	29.80952932
TADA2A	0.997302765	22.67839687	20.10073525
TAF15	1	27.16520039	69.16575001
TANC2	0.948261658	0.3714565	28.69217854
TAOK1	0.997076023	6.1485826	3.89625427
TAX1BP3	1	45.72825024	50.26341689
TBC1D16	0.906868942	62.47311828	47.61187981
TBC1D26	0.889171975	85.98240469	60.86956522
TBC1D28	0.867579909	63.07917889	72.26885891
TBC1D29	1	74.44770283	90.83540786
TBCD	0.913964085	19.87292278	28.43744572
TBKBP1	0.606914894	59.31573803	80.92398541
TBX2	0.603791031	40.49853372	82.74764083
TBX21	0.78992629	39.08113392	53.6907312
TBX4	0.901737567	47.25317693	45.08191976
TCAP	1	50.90909091	21.82597117
TEFM	1	45.68914956	80.83135529
TEKT1	1	87.028348	93.63746888
TEKT3	1	78.48484848	81.21345452
TEPSIN	0.852034525	73.3431085	86.33126845
TEX14	0.980944132	66.57869013	73.60041684
TEX19	1	59.80449658	46.52347595
TEX2	0.982293179	8.660801564	42.18722862
THRA	1	19.98044966	11.2024547
TIAF1	1	66.96969697	43.97035836
TIMM22	1	33.4115347	84.87234412
TIMP2	0.805596465	44.48680352	15.11028773
TK1	1	47.3998045	59.78695073
TLCD1	0.875768758	47.82991202	51.18971806
TLK2	0.970869746	10.03910068	1.817866034
TM4SF5	1	48.55327468	48.54975974
TMC6	0.914859438	91.26099707	50.87130203
TMC8	0.891819401	79.34506354	66.5257917
TMEM100	1	57.61485826	42.82985005
TMEM101	0.829516539	25.91397849	37.76992995
TMEM102	0.775963423	67.83968719	N/A
TMEM104	0.87543054	89.91202346	37.84519192
TMEM105	1	81.69110459	60.56851734
TMEM106A	1	69.66764418	84.47287674
TMEM107	1	51.02639296	58.82012389
TMEM11	1	34.40860215	16.87604933
TMEM132E	0.874424317	14.03714565	56.56226481
TMEM199	1	61.24144673	38.88149134
TMEM220	0.852882704	51.02639296	27.18114977
TMEM256	1	51.93548387	95.76796156
TMEM88	0.737481032	65.59139785	13.28663232
TMEM92	1	39.10068426	72.46569791
TMEM94	0.986349729	5.796676442	29.44479824
TMEM95	0.908682635	70.95796676	83.10658253
TMEM97	1	42.78592375	95.11376136
TMEM98	1	44.34017595	46.62768483
TMEM99	1	51.61290323	59.83905517
TMIGD1	1	51.89638319	89.28385341
TMUB2	0.96201232	37.58553275	94.62166387
TNFAIP1	1	41.13391984	12.05349389
TNFRSF13B	1	92.4340176	73.71620448
TNFSF12	0.724806202	34.70185728	32.83158687
TNFSF12-TNFSF13	0.793804453	31.66177908	14.46187692
TNFSF13	1	43.73411535	21.62913217
TNK1	0.792665037	66.06060606	93.38852544
TNRC6C	0.862789814	3.939393939	49.07659353
TNS4	0.96669708	50.49853372	61.91165403
TOB1	1	43.86119257	14.39240433
TOM1L1	1	26.03128055	93.07010942
TOM1L2	0.913225613	22.77614858	38.70780988
TOP2A	0.957734573	22.48289345	17.98182134
TOP3A	0.978232619	41.49560117	57.86487582
TP53	0.982402448	43.3431085	20.23389104
TP53I13	0.891376451	87.97653959	77.50246049
TRAF4	1	30.20527859	13.34452614
TRAPPC1	1	41.37829912	7.491460661
TRIM16	0.941690962	83.35288368	97.51056562
TRIM16L	1	72.72727273	98.29213223
TRIM25	0.947012987	37.62463343	77.42140914
TRIM37	1	5.307917889	37.30677937
TRIM47	0.624677336	26.5884653	96.94899554
TRIM65	0.530495553	88.2111437	86.5454756
TRPV1	0.955357143	83.99804497	90.77751404
TRPV2	0.991052407	14.8973607	45.56822787
TRPV3	0.983196721	78.84652981	91.2811903
TSEN54	0.822331894	96.22678397	99.31106351
TSPAN10	0.987468672	73.1085044	44.9371852
TSPOAP1	0.928872497	97.1945259	38.03045215
TSR1	0.982193444	42.4340176	67.46946101
TTC19	0.836301951	55.61094819	67.23209634
TTLL6	0.634553857	31.37829912	39.04359405
TTYH2	0.959467284	87.14565005	74.13882939
TUBD1	1	27.51710655	42.04249407
TUBG1	0.963467049	20.85043988	1.453134951
TUBG2	0.963467049	10.03910068	4.978868755
TUSC5	1	75.60117302	65.14212933
TVP23B	1	48.0742913	60.49325537
TVP23C	0.962189055	83.47018573	86.40074104
TVP23C-CDRT4	1	54.2228739	71.38887281
TXNDC17	1	51.30987292	57.60435362
UBALD2	0.588469185	58.0742913	3.091530134
UBB	1	27.37047898	0.185260233
UBE2G1	1	47.12609971	0.694725873
UBE2O	0.887762858	4.555229717	17.67498408
UBE2Z	0.707070707	32.17986315	5.320442309
UBTF	0.987347111	9.442815249	2.87732299
ULK2	0.981026439	27.99608993	40.3983095
UNC119	0.823232323	65.43499511	63.75267759
UNC13D	0.959964675	94.86803519	78.86296532
UNC45B	0.953277545	77.11632454	79.50558675
UNK	0.972322503	43.03030303	8.22671221
USH1G	0.947632712	53.58748778	96.16742894
USP22	0.878228782	24.72140762	14.71660974
USP32	0.975945017	4.203323558	28.79059804
USP36	1	94.44770283	69.45521913
USP43	0.832263711	54.46725318	79.6850576
USP6	1	87.45845552	51.67602617
UTP18	0.996509599	37.36070381	83.47710299
UTP6	1	56.12903226	62.23585943
UTS2R	0.600854701	66.73509286	27.78903491
VAMP2	0.98944591	56.41251222	1.702078388
VAT1	0.903494176	37.46823069	60.80588201
VEZF1	0.971804511	19.81427175	3.444682452
VMO1	1	45.06353861	97.31372663
VMP1	1	25.39589443	31.3205581
VPS25	1	48.24046921	6.073062004
VPS53	0.801770593	24.21309873	35.71469924
VTN	1	62.77614858	76.66878944
WBP2	0.78992629	34.54545455	70.08047241
WDR45B	1	28.98338221	24.87118624
WFIKKN2	1	37.59530792	37.0346784
WIPF2	1	42.48289345	70.46257164
WIPI1	0.940964723	54.37927664	88.87280727
WNK4	0.981598318	90.35190616	71.53360736
WNT3	0.981481481	17.53665689	4.625716436
WNT9B	0.857993197	76.96969697	28.71533607
WRAP53	1	60.09775171	82.40606727
WSB1	1	28.78787879	40.11462977
WSCD1	0.91856492	58.85630499	43.09616164
XAF1	1	92.88367546	95.44375615
XYLT2	0.896133434	67.18475073	25.47907138
YBX2	0.756901158	52.88367546	29.60111156
YPEL2	1	46.10948192	1.748393446
YWHAE	1	34.77028348	4.243617206
ZACN	1	86.44183773	74.69461009
ZBTB4	0.983913329	16.4516129	21.90123314
ZFP3	1	46.25610948	22.11544028
ZMYND15	0.847457627	35.62072336	26.63694784
ZNF18	1	33.51906158	65.01476292
ZNF207	0.991497711	21.6226784	7.786719157
ZNF232	1	24.26197458	48.17923928
ZNF286A	0.96861268	54.00782014	63.79320327
ZNF286B	0.915243517	73.60703812	87.61072194
ZNF287	1	14.74095797	16.25658542
ZNF594	1	88.08406647	72.08938806
ZNF624	1	14.07624633	18.47391883
ZNF652	1	29.08113392	16.38395183
ZNF750	1	60.20527859	85.13865571
ZNF830	1	39.54056696	39.85410757
ZNHIT3	0.748844376	36.12903226	86.50494992
ZPBP2	1	64.7311828	71.95623227
ZSWIM7	1	57.61485826	97.49319748
ZZEF1	0.972423643	1.554252199	45.21507555
ABHD3	0.880652335	52.59042033	93.730099
ACAA2	0.924390244	44.11534702	89.72963585
ADCYAP1	0.843462247	56.46138807	90.01910496
ADNP2	0.996474736	18.41642229	35.73206739
AFG3L2	0.95280716	5.679374389	23.72488855
ALPK2	1	97.53665689	66.36947838
ANKRD12	0.982031125	8.299120235	29.63005847
ANKRD29	0.975583864	34.60410557	87.56440688
ANKRD30B	0.624450104	91.79863148	53.15810803
APCDD1	0.961563101	63.86119257	93.58536444
AQP4	1	43.4115347	92.4216986
ARHGAP28	1	33.99804497	61.26324321
ASXL3	0.984685613	11.79863148	54.20019684
ATP5A1	1	41.59335288	11.03456261
ATP8B1	0.989378238	53.42130987	23.47015573
ATP9B	0.966011236	7.028347996	86.92757483
B4GALT6	1	35.80645161	24.25172234
BCL2	0.882430647	32.2971652	20.83019742
BOD1L2	0.695568401	72.91300098	93.70115209
C18orf21	1	56.85239492	95.25849592
C18orf25	1	32.61974585	49.14606611
C18orf32	1	59.99022483	98.32686852
C18orf54	0.764452645	79.50146628	84.16603948
C18orf8	0.987804878	41.43695015	35.1415504
CABLES1	0.672188755	36.74486804	67.15104498
CABYR	1	30.44965787	65.13055057
CBLN2	0.884333821	47.52688172	3.873096741
CCBE1	0.894528152	49.76539589	92.12644011
CCDC102B	1	92.72727273	79.7834771
CCDC178	0.946014493	87.51710655	90.05963064
CCDC68	1	58.60215054	84.27024836
CD226	1	73.08895406	60.6148324
CDH19	1	54.36950147	63.73530944
CDH2	0.978351955	12.35581623	27.12325595
CDH20	1	9.745845552	70.53783361
CDH7	0.999175937	7.233626588	22.38754125
CELF4	0.942192691	15.45454545	31.23950674
CEP192	0.780760339	81.17302053	58.44960343
CEP76	1	30.09775171	49.61500608
CETN1	0.969171484	47.10654936	90.62120072
CFAP53	0.99682136	76.55913978	34.40629885
CHMP1B	1	36.85239492	81.71713078
CHST9	1	61.54447703	86.12864007
CIDEA	1	73.99804497	95.53059689
CLUL1	0.906465788	36.87194526	35.41944075
CNDP1	1	70.83088954	74.05777804
CNDP2	1	45.17106549	92.0627569
COLEC12	0.918763797	54.28152493	37.35888381
CPLX4	1	47.17497556	73.82041336
CTAGE1	1	72.63929619	85.25444335
CTDP1	0.800272665	11.67155425	42.99774214
CTIF	1	39.73607038	23.95646385
CXXC1	1	5.542521994	11.19666532
CYB5A	1	51.73998045	49.03606785
DCC	1	61.23167155	31.96896891
DLGAP1	0.896092093	3.245356794	17.75603543
DOK6	1	37.51710655	18.72865165
DSC1	1	73.12805474	65.58212239
DSC2	0.974697078	25.06353861	48.96659526
DSC3	0.974191203	62.96187683	56.65489492
DSEL	1	45.90420332	35.28628495
DSG1	1	68.26979472	58.11960864
DSG2	0.986229124	87.89833822	72.92305911
DSG3	0.98496732	46.8914956	51.65865802
DSG4	1	63.11827957	91.40276732
DTNA	0.910261265	18.1427175	39.76147745
DYM	1	23.82209189	68.81838708
DYNAP	0.968373494	60.84066471	89.27806403
ELAC1	1	39.70674487	84.40919354
ELOA2	1	83.15738025	93.60852197
ELP2	0.928002894	46.31476051	76.58194871
EMILIN2	0.861128527	82.78592375	79.73716204
ENOSF1	0.850260417	71.63245357	99.15475019
EPB41L3	0.997652582	55.55229717	29.69374168
EPG5	0.998609707	35.97262952	36.80310311
ESCO1	1	52.26783969	50.41394083
FAM210A	1	45.31769306	37.01152087
FBXO15	0.851497769	49.57966764	74.20251259
FECH	0.948120301	50.36168133	39.40832513
FHOD3	0.857257579	33.49951124	76.3214265
GALNT1	0.991860465	22.79569892	17.57656458
GALR1	0.943289225	38.1427175	90.61541134
GAREM1	0.994341758	29.52101662	38.48202397
GATA6	0.610066372	41.06549365	N/A
GNAL	0.759235669	23.64613881	1.979968737
GRP	0.69010989	71.37829912	97.19793898
HAUS1	0.963176064	66.52981427	91.61118509
HDHD2	1	63.44086022	43.24668558
HMSD	1	52.99120235	97.96213744
HRH4	1	48.90518084	30.0121577
IER3IP1	1	42.70772239	50.24604875
IMPA2	0.890502793	48.60215054	68.99206855
IMPACT	0.962113659	69.6969697	73.1546344
INO80C	0.836849508	44.34017595	98.95791119
KATNAL2	1	62.51221896	30.24952238
KCNG2	0.560854093	49.98044966	10.33404736
KCTD1	1	32.70772239	50.35025763
KDSR	0.893719807	22.08211144	35.74943554
KIAA1328	0.906779661	51.47605083	51.32866323
KIAA1468	0.988307202	16.99902248	16.13500839
KLHL14	0.996344648	12.60997067	24.55277022
L3MBTL4	0.938659794	66.92082111	62.30533202
LAMA1	1	91.70087977	64.52845481
LAMA3	0.966294281	87.04789834	69.25259075
LDLRAD4	0.884578997	39.26686217	22.0112314
LIPG	1	41.03616813	35.32681063
LMAN1	1	24.32062561	46.01401031
LPIN2	1	11.33919844	45.20349679
LRRC30	1	31.08504399	81.46818734
MALT1	0.912564002	39.98044966	24.30961616
MAPK4	0.825842697	25.13196481	38.55728594
MAPRE2	0.916515426	37.87878788	2.778903491
MBD1	0.962705984	14.43792766	17.97603196
MBD2	0.717791411	21.93548387	29.32322121
MBP	0.955896453	89.89247312	94.31482661
MC2R	1	62.23851417	52.91495397
MC4R	1	36.98924731	63.02900481
MC5R	1	32.25806452	66.93104846
ME2	1	32.6001955	50.04920975
MEP1B	1	81.94525904	83.0486887
METTL4	1	42.82502444	44.92560644
MEX3C	0.665826613	28.12316716	29.50848145
MIB1	0.995807804	2.043010753	18.44497192
MOCOS	0.94711715	60.34213099	65.57633301
MPPE1	0.96156991	68.50439883	52.30127945
MRO	0.839519651	69.02248289	86.41231981
MTCL1	0.998130064	98.59237537	68.92259596
MYL12A	0.990842491	45.65982405	12.94505876
MYL12B	1	42.20918866	14.65871592
MYO5B	0.994914957	29.6969697	53.8875702
MYOM1	1	86.74486804	54.5707173
NAPG	1	56.97947214	73.16621317
NARS	1	19.01270772	58.58275922
NDC80	1	23.05962854	40.43304579
NDUFV2	0.994858612	43.43108504	79.29137961
NEDD4L	0.944083225	14.3597263	12.48190818
NETO1	1	35.38611926	15.13923464
NFATC1	0.903279232	87.7028348	79.66768946
NOL4	0.977034448	9.061583578	9.413535576
NPC1	0.984998729	21.87683284	41.72986742
ONECUT2	0.858459513	14.50635386	52.55601227
OSBPL1A	1	34.90713587	43.87193886
PARD6G	0.654960492	35.56207234	17.4723557
PHLPP1	0.693752396	7.507331378	58.71591501
PIAS2	0.961866533	25.3372434	16.15237654
PIGN	0.808884298	22.39491691	41.86302322
PIK3C3	0.997463768	5.034213099	13.14189776
PMAIP1	0.644970414	51.86705767	99.95947432
POLI	0.941567065	77.54643206	77.21878076
POTEC	0.75494308	83.60703812	94.35535228
PPP4R1	0.979173779	47.00879765	42.27406936
PQLC1	0.986778846	41.72043011	45.63191108
PRELID3A	0.851576994	55.69892473	30.37688879
PSMA8	0.94653706	53.20625611	55.64175302
PSMG2	1	59.26686217	37.52098651
PSTPIP2	0.966887417	38.11339198	33.02263648
PTPN2	0.949862637	59.57966764	24.40803566
PTPRM	0.997348652	4.516129032	19.22653853
RAB12	0.866225166	46.09970674	11.70613096
RAB27B	1	55.43499511	18.76917733
RAB31	0.72875817	45.01466276	44.0571991
RALBP1	0.995	14.85826002	14.80345047
RBBP8	1	7.732160313	63.09268801
RBFA	0.982954545	67.13587488	97.44109304
RIOK3	1	18.85630499	76.8772072
RIT2	1	33.50928641	92.31170034
RNF125	1	69.20821114	33.65367915
RNF138	1	51.30987292	20.76072483
