Gene_Name	RVIS_ExAC
TNIP1	83.47689898
C5orf54	46.84055177
RANBP17	54.6834528
TLX3	53.22570929
FBXW11	15.04126257
STK10	50.55719535
SH3PXD2B	56.87006807
ERGIC1	14.45696042
CREBRF	16.41467381
FAF2	41.16619481
CDHR2	7.794711162
TSPAN17	34.58225408
UNC5A	9.957231492
RAB24	25.73941329
PFN3	45.81049334
F12	68.90548762
GRK6	13.99915668
N4BP3	43.31064394
HNRNPAB	35.07620023
MAML1	69.29100657
LTC4S	51.76194205
SQSTM1	73.12812481
C5orf45	87.78989218
OR2Y1	84.48888621
GNB2L1	28.85368351
EXOC2	3.337148365
MYLK4	50.88850069
SLC22A23	10.2102283
RPP40	88.42840793
RREB1	41.28064574
PAK1IP1	41.14812361
ATXN1	8.903078128
KDM1B	25.40208421
DEK	24.07083911
RNF144B	36.00385519
MBOAT1	61.09270526
KIAA0319	78.47117644
HIST1H1T	90.01867357
NKAPL	93.65700861
SCAND3	27.08872959
ZNF311	73.39316909
OR2B3	39.53978676
OR14J1	63.61062587
OR11A1	60.79151858
OR10C1	98.63863623
OR2H2	90.76561653
HLA-A	99.93373893
TRIM31	92.81368592
TRIM39	16.68574182
HLA-E	63.61062587
ABCF1	65.8635022
MDC1	99.30727065
GTF2H4	19.86024938
VARS2	86.48876574
MUC21	99.46388772
CDSN	94.87982652
PSORS1C1	89.6271309
POU5F1	46.98512138
HLA-C	99.92169146
HLA-B	99.87952533
MCCD1	86.72369134
NCR3	70.81501114
C6orf47	78.69405458
LY6G5B	77.91096922
LY6G5C	69.05608096
LY6G6F	94.12083609
LY6G6D	87.68748871
SAPCD1	83.19378351
VARS	27.88386242
HSPA1L	52.81007168
C6orf48	58.49647612
GPSM3	69.05608096
NOTCH4	62.70706584
C6orf10	97.51219806
RING1	42.94319619
B3GALT4	15.49304259
TAPBP	79.53135353
KIFC1	63.743148
SYNGAP1	1.35534004
IP6K3	95.81952894
SNRPC	44.61177038
BRPF3	2.084211794
PNPLA1	80.31443889
C6orf222	93.331727
PI16	64.68285043
CCDC167	47.8886814
LRFN2	10.63188965
TSPO2	62.40587916
C6orf130	73.46545389
TREML4	78.5193663
PRICKLE4	80.95295464
BYSL	81.90470454
KIAA0240	21.03487742
RRP36	69.82109511
MRPL2	59.1048732
TTBK1	13.52930546
LRRC73	35.57014638
C6orf223	97.53629299
MRPL14	29.28739233
TMEM63B	4.234684658
SLC35B2	24.78766339
AARS2	84.1816758
SUPT3H	48.62960063
ENPP4	68.36937534
TDRD6	98.60249383
CD2AP	50.73790735
PTCHD4	1.668574182
DEFB114	63.24317812
DEFB110	55.17739895
DEFB112	74.45936992
TRAM2	21.89024758
KLHL31	72.72453467
FAM83B	12.77633877
KIAA1586	56.47852539
FAM135A	23.53472682
OGFRL1	26.31166797
DPPA5	47.64170833
KHDC3L	61.11077646
COX7A2	59.62291428
MYO6	4.053972652
IRAK1BP1	78.4651527
FAM46A	37.14234082
IBTK	15.20390338
UBE3D	56.41226432
ME1	46.11168002
RIPPLY2	52.4366002
KIAA1009	94.83163665
TBX18	65.10451178
C6orf162	89.8078429
C6orf165	96.57851937
PM20D2	80.73610023
FAXC	29.77531474
USP45	95.40389133
CCNC	38.45551473
LIN28B	35.60628878
AIM1	97.807361
BEND3	1.885428589
ZBTB24	11.59568701
C6orf225	76.08577797
LAMA4	16.48695862
RFPL4B	66.22492621
HS3ST5	51.27401964
TSPYL1	82.48298295
RWDD1	50.03313053
RSPH4A	42.75646045
DCBLD1	18.08927173
SLC35F1	43.55761701
CLVS2	20.43250407
NKAIN2	29.06451419
CENPW	71.36317089
ECHDC1	54.23769652
KIAA0408	27.4320824
C6orf58	68.14047347
THEMIS	83.30823444
ARHGAP18	33.01608337
TMEM244	83.54918378
L3MBTL3	6.8128426
SAMD3	69.95964099
SLC35D3	44.3286549
TXLNB	90.54876212
UTRN	3.770857177
SAMD5	83.00102403
SUMO4	82.70586109
PPIL4	32.07035721
LATS1	6.216492982
PLEKHG1	33.28112764
TIAM2	85.63941931
TULP4	11.3065478
SYTL3	89.31389675
MAP3K4	3.626287573
THBS2	46.73212457
C6orf120	50.81019216
C6orf70	87.72965484
PSMB1	32.9317511
PDGFA	62.09264502
PRKAR1B	38.00975845
HEATR2	78.42298657
COX19	53.83410638
LFNG	81.04331064
TTYH3	29.69098247
AMZ1	99.36750798
SDK1	20.84814168
FOXK1	6.330943919
RNF216	5.933377507
CCZ1	78.41696283
FAM220A	69.10427083
GLCCI1	15.48099512
ICA1	31.52219746
AGMO	94.51840251
MEOX2	70.20661406
TWISTNB	65.98397687
TMEM196	57.51460755
AVL9	42.49743991
KBTBD2	7.583880489
NT5C3	19.44461177
EEPD1	23.11908921
POU6F2	24.26359858
DBNL	66.36949581
PGAM2	60.99632552
POLM	84.27805554
OGDH	3.554002771
MYO1G	46.06349015
ADCY1	1.499909644
PKD1L1	99.56629119
HUS1	30.6848985
SUN3	93.39798807
COBL	93.06668273
ZNF713	22.46852599
ZNF680	46.96102644
ZNF138	89.94036504
ZNF92	21.78182037
TRIM50	86.60924041
STX1A	32.38961508
HIP1	8.73441359
CCL24	68.63441961
CCDC146	53.63532317
PION	32.40768628
CD36	89.34401542
SEMA3E	14.84247937
SEMA3D	47.24414192
KIAA1324L	31.57641106
C7orf62	69.82109511
SAMD9	46.6477923
SAMD9L	6.065899645
COL1A2	41.38304921
PPP1R9A	46.14179869
BAIAP2L1	51.86434552
SMURF1	3.138365159
PTCD1	90.51261972
ZNF789	55.21956509
OR2AE1	87.69351244
GJC3	69.56809831
ZKSCAN1	46.96102644
CNPY4	61.53846154
C7orf59	63.24317812
STAG3	4.409372929
LRCH4	6.999578339
TFR2	84.22384194
GIGYF1	0.951749895
SRRT	4.656346003
UFSP1	48.42479369
MUC17	99.95783387
MYL10	60.86982712
PRKRIP1	55.38220589
LRWD1	49.10547557
RELN	4.32504066
MLL5	0.626468285
PUS7	7.330883682
RINT1	28.40792723
BCAP29	44.05758689
LAMB4	26.99837359
PNPLA8	17.33630504
THAP5	40.26263478
C7orf66	80.01325221
IFRD1	21.84808144
MDFIC	85.1334257
CPED1	66.40563821
PTPRZ1	6.595988193
FEZF1	37.79290404
ASB15	93.13896753
WASL	25.36594181
ARF5	37.75073791
FSCN3	72.21854105
SND1	6.312872719
IMPDH1	30.01024035
FAM40B	7.493524486
ZC3HC1	41.46738148
MKLN1	18.84826215
PODXL	94.92199265
SLC35B4	45.64182881
WDR91	5.746641769
NUP205	1.024034697
CREB3L2	51.99686766
RAB19	87.72363111
PRSS37	76.43515451
TAS2R38	96.21709536
KEL	88.7295946
OR9A2	67.06222517
PIP	81.57339919
CUL1	9.023552798
ZNF425	29.56448407
GIMAP8	59.83976869
GIMAP6	97.49412686
CHPF2	91.44629842
NOM1	83.39859045
UBE3C	3.4154569
ESYT2	13.37871213
ARHGEF10	75.77254382
AGPAT5	36.95560508
DEFB106B	64.82742003
DEFB106A	64.06842961
DEFB104A	69.14041323
MFHAS1	1.584241913
DEFB134	51.2499247
MTMR7	2.764893681
PSD3	56.31588459
POLR3D	35.34726824
PPP3CC	26.47430878
C8orf58	87.44653937
KIAA1967	6.475513523
LOXL2	42.59381965
ADAM28	92.50647551
PPP2R2A	39.70242756
PNMA2	48.92476357
SCARA3	68.58622975
ESCO2	83.53111258
INTS9	3.017890489
GSR	69.67652551
RAB11FIP1	92.29564484
DDHD2	19.90241552
ADAM2	91.35594241
ZMAT4	31.31739052
SFRP1	21.14330462
GOLGA7	58.80368652
RB1CC1	1.686645383
XKR4	5.270766821
TGS1	94.65694838
TOX	76.92910066
ASPH	27.48027227
PDE7A	11.68001928
PPP1R42	56.09300645
XKR9	82.19384374
EYA1	27.11884826
TRPA1	12.31853503
TCEB1	53.06306849
GDAP1	21.13125715
TPD52	66.64658755
ZNF704	33.07029697
SLC10A5	68.26697187
SLC7A13	92.51249925
FAM82B	74.13408831
KIAA1429	1.283055238
DPY19L4	85.75387025
INTS8	7.264622613
GDF6	45.90084935
TSPYL5	22.6130956
RPL30	49.47894705
C8orf47	59.1048732
SPAG1	74.60393952
GRHL2	5.047888681
RRM2B	17.91458346
UBR5	0.180712005
DCAF13	77.92301669
AARD	34.27504367
TAF2	9.089813867
COL14A1	37.11222216
ANXA13	93.86783929
EFR3A	27.84772002
KCNQ3	7.186314077
TG	99.48195892
NDRG1	33.27510391
TRAPPC9	29.73917234
DENND3	8.541654117
SLC45A4	58.24950304
GPR20	91.40413228
ARC	34.84127462
GPIHBP1	85.39846997
GSDMD	88.28986206
ZNF623	38.82898621
PARP10	79.69399434
GRINA	48.92476357
ADCK5	72.92331787
CPSF1	1.186675501
TONSL	91.10294561
LRRC24	38.47358593
ARHGAP39	6.252635383
ZNF250	23.44437082
C8orf33	54.73164267
FOXD4	92.85585206
SMARCA2	1.210770436
PPAPDC2	35.49183784
KIAA1432	1.530028312
ERMP1	7.535690621
TPD52L3	69.87530872
GLDC	29.70905367
C9orf123	52.65947834
TYRP1	62.86368291
ACER2	49.88856093
FOCAD	70.79693994
IFNA7	65.36353232
IFNA16	85.1334257
IFNE	68.06216493
PLAA	6.842961267
C9orf11	85.32618517
TAF1L	90.45238239
BAG1	81.9709656
ARID3C	62.73116077
DNAJB5	31.95590627
RUSC2	1.927594723
TLN1	0.301186676
OR13J1	42.70224685
HRCT1	84.31419794
EXOSC3	80.86862237
ZNF658	90.7957352
TMEM252	60.58068791
C9orf135	69.56809831
FAM108B1	33.19679537
RFK	76.48334438
FOXB2	50.14758147
IDNK	85.56713451
GKAP1	38.81693874
GOLM1	86.16348413
C9orf153	59.40003614
ISCA1	54.20155412
ZCCHC6	15.39666285
C9orf170	71.89928318
C9orf47	83.23594964
CENPP	77.10981266
ZNF484	67.39955424
PHF2	35.04005783
FANCC	30.90175291
ERCC6L2	49.49701825
AAED1	90.13914824
ZNF510	79.31449913
ZNF782	91.00054214
C9orf174	30.92584784
TBC1D2	79.44702126
COL15A1	97.85555087
ERP44	24.54671405
MURC	64.51418589
RNF20	7.650141558
CYLC2	93.86783929
SMC2	44.84669598
OR13F1	88.05493645
OR13C4	81.62158906
OR13C3	79.24823806
OR13C8	66.77308596
OR13C5	95.3797964
OR13C2	89.07294741
OR13C9	95.35570146
OR13D1	91.33787121
ZNF462	0.608397085
FRRS1L	53.68953677
PALM2	48.19589181
PALM2-AKAP2	79.30847539
C9orf152	41.75652069
TXN	62.75525571
TXNDC8	78.60972231
ZNF483	10.44515391
GNG10	55.26775495
KIAA1958	10.3367267
PHF19	24.64911752
CNTRL	23.75158123
OR1J1	82.56731522
OR1J2	68.83922655
OR1J4	69.97168845
OR1N2	74.09192217
OR1L8	79.35064153
OR1Q1	85.65749051
OR1B1	90.17529065
OR1L1	94.12083609
OR1L3	80.69995783
OR1L4	89.41027649
OR1L6	91.24149148
OR5C1	70.07409192
OR1K1	83.94072646
DENND1A	4.620203602
NR6A1	16.42672128
FAM125B	19.2337811
RALGPS1	41.35293055
FAM129B	49.85844226
PTRH1	63.36365279
FPGS	64.8756099
LRRC8A	4.626227336
NUP188	4.867176676
C9orf50	90.82585386
NTMT1	23.20944521
GPR107	22.44443106
ABL1	4.397325462
C9orf96	63.65881573
TMEM8C	49.88856093
RXRA	9.107885067
PAEP	74.25456298
SOHLH1	94.4641889
KCNT1	2.807059816
CAMSAP1	2.168544064
UBAC1	53.44858743
QSOX2	13.57749533
DNLZ	94.02445636
PMPCA	19.69760858
LCN10	73.80278296
LCN8	76.83272092
TMEM203	52.1655322
FAM166A	82.8142883
NRARP	56.75561713
C9orf37	44.2202277
CSF2RA	87.13017751
DHRSX	90.0887574
ARSD	97.04142012
ARSH	96.30177515
FRMPD4	7.24852071
TMSB4X	50.73964497
FAM9C	71.89349112
DDX53	72.78106509
PTCHD1	5.177514793
ACOT9	72.04142012
KLHL15	6.50887574
MAGEB10	89.20118343
DCAF8L1	85.20710059
FAM47C	99.11242604
ARAF	31.21301775
ZNF182	58.57988166
ZNF630	91.86390533
TBC1D25	9.023668639
ERAS	44.9704142
GRIPAP1	11.39053254
GPKOW	78.84615385
CACNA1F	12.27810651
PPP1R3F	82.69230769
PAGE4	60.50295858
SHROOM4	99.70414201
NUDT10	45.41420118
SPANXN5	43.19526627
IQSEC2	3.99408284
HUWE1	0.147928994
PAGE2B	73.07692308
FAM104B	74.85207101
FOXR2	76.47928994
SPIN2B	58.87573964
SPIN2A	68.19526627
ZXDB	29.73372781
ARHGEF9	70.56213018
FAM155B	44.67455621
AWAT2	57.5443787
AWAT1	52.81065089
RAB41	55.17751479
TEX11	44.52662722
CXorf65	88.60946746
ACRC	20.41420118
ERCC6L	40.38461538
KIAA2022	2.071005917
PGAM4	85.79881657
ATP7A	81.06508876
TAF9B	42.30769231
CYLC1	98.07692308
HDX	23.07692308
SATL1	99.26035503
ZNF711	18.34319527
RPA4	29.8816568
TAF7L	25
ZMAT1	64.49704142
BEX5	41.12426036
GPRASP1	91.42011834
RAB40AL	95.41420118
BEX1	56.65680473
BEX4	48.52071006
TCEAL5	53.99408284
RAB40A	90.38461538
TCEAL1	70.26627219
TMEM31	66.42011834
H2BFWT	97.63313609
SLC25A53	65.97633136
FAM199X	32.24852071
ZCCHC16	83.87573964
CXorf61	60.94674556
DOCK11	33.43195266
NKRF	14.49704142
CUL4B	7.396449704
OCRL	10.65088757
ZDHHC9	14.34911243
OR13H1	89.05325444
FRMD7	76.92307692
DDX26B	19.08284024
GPR112	98.96449704
CXorf66	73.81656805
MAGEC1	100
SPANXN3	62.5739645
SPANXN2	25.73964497
UBE2NL	71.44970414
SPANXN1	57.10059172
CXorf40B	87.4260355
HMGB3	29.14201183
VMA21	65.68047337
PASD1	63.75739645
PNMA3	56.95266272
HAUS7	89.05325444
SRPK3	51.62721893
TKTL1	3.106508876
ATP6AP1	23.66863905
GDI1	7.544378698
FAM3A	28.10650888
F8	38.90532544
SEMA5B	71.79687971
MAP9	95.93397988
CCDC90A	39.60002409
TRMT11	65.62255286
IZUMO4	76.71224625
ZNF550	92.92211313
WFDC2	46.53334136
PNCK	25
MIB2	85.42256491
RER1	30.58249503
PRDM16	15.81230046
MEGF6	99.68676586
PTCHD2	40.23251611
AADACL3	88.77778447
PRAMEF12	89.99457864
FAM131C	94.83766038
CAPZB	29.28739233
OTUD3	65.98397687
SH2D5	58.67718812
MYOM3	99.62050479
SEPN1	71.01981808
FAM54B	71.20053009
UBXN11	88.86814047
DNAJC8	43.95518342
PHACTR4	29.32955846
YTHDF2	12.06553822
COL16A1	69.13438949
KIAA1522	47.05740618
ZSCAN20	14.51117403
ZMYM1	21.25173182
RSPO1	37.53990723
INPP5B	12.99319318
CAP1	52.68357328
PPCS	38.31094512
HECTD3	7.686283959
ZSWIM5	16.45683995
TESK2	71.38124209
MMACHC	94.47623637
TMEM69	55.70146377
MAST2	24.61297512
FAM159A	74.91114993
HSPB11	67.39353051
HEATR8	99.81326426
MYSM1	34.96777303
RAVER2	9.336786941
JAK1	4.288898259
MIER1	38.64225047
LRRIQ3	97.14475032
NEXN	10.51743871
ELTD1	56.9303054
COL24A1	78.63381724
CLCA4	21.6613457
RWDD3	41.27462201
DPH5	48.74405156
PRMT6	13.51123426
C1orf194	84.07927233
SYPL2	70.36323113
PPIAL4G	76.71826998
HIST2H3D	67.96578519
OTUD7B	5.45750256
APH1A	48.8585025
TDRKH	59.27956147
TCHH	80.34455756
RPTN	96.39178363
NUP210L	3.933497982
RAB25	74.36901391
CD1E	87.64532257
SPTA1	99.74097946
FCGR3B	94.34973797
C1orf129	93.72326968
PAPPA2	52.95464129
KIAA1614	94.39792784
DHX9	1.451719776
TPR	1.204746702
RGS21	56.09300645
CFHR4	99.01813144
DENND1B	17.72182399
KISS1	84.61538462
FCAMR	77.85675562
BPNT1	44.44310584
MIA3	92.84380459
SDE2	44.47924824
SIPA1L2	2.126377929
RBM34	87.92843805
OR1C1	50.64152762
FAM208B	85.90446359
TAF3	11.09571713
CELF2	11.42702247
MSRB2	91.31980001
ANKRD26	91.68724776
KIAA1462	96.55442443
ZNF239	61.78543461
TMEM72	77.39292814
C10orf128	82.89862057
TMEM26	10.48732004
JMJD1C	1.92157099
RUFY2	27.82964882
STOX1	71.80290344
SFTPA2	87.01885429
GHITM	31.871574
IFIT2	36.2749232
MYOF	83.12752244
PLCE1	5.836997771
TBC1D12	23.29377748
CC2D2B	80.33853382
NKX2-3	32.75103909
SLC25A28	28.2392627
C10orf76	11.66194808
NFKB2	16.49900608
CUEDC2	33.63652792
AS3MT	74.13408831
HSPA12A	27.86579122
CACUL1	24.49250045
PPAPDC1A	27.3597976
IKZF5	23.7455575
NPS	77.68206735
GPR123	28.42599843
SCGB1C1	93.47629661
IFITM2	86.07312812
IFITM1	56.35805072
IFITM3	62.96006265
EFCAB4A	83.84434673
BRSK2	3.53593157
KRTAP5-3	77.42907054
KRTAP5-5	94.89187398
INS-IGF2	72.86308054
NAP1L4	39.27474249
MRGPRE	92.32576351
ZNF195	41.29871694
OR52B4	86.71766761
OR52B6	92.48840431
TRIM22	91.28365761
OR56A3	60.74332872
USP47	2.71068008
MICALCL	97.40979459
INSC	95.04849105
NUCB2	45.32257093
IGSF22	98.42178182
SVIP	59.40003614
KCNA4	8.234443708
CCDC73	57.65315342
QSER1	39.28678995
DEPDC7	52.05710499
ACCSL	57.28570568
PTPMT1	74.20637311
FNBP4	28.80549364
OR8U1	99.31329438
GLYATL2	96.33154629
MPEG1	60.2373351
FTH1	40.32889585
METTL12	85.23582917
C11orf83	78.3747967
HNRNPUL2	22.95042467
SLC22A10	96.46406843
RARRES3	43.66604421
ATL3	45.14788266
DNAJC4	53.12330582
ESRRA	42.81067406
TM7SF2	55.21956509
SLC25A45	88.77778447
SCYL1	50.26805614
RBM4	12.30648756
RPS6KB2	43.72628155
GSTP1	59.23739534
KRTAP5-7	80.42888983
KRTAP5-8	90.65116559
KRTAP5-10	80.54334076
KRTAP5-11	54.87621228
STARD10	53.91241491
FAM168A	20.84211794
RNF169	22.07095958
USP35	89.85603277
DLG2	2.192638998
CREBZF	20.36021926
ENDOD1	54.84609361
FAM76B	33.87145353
TMEM123	71.24871996
SLC35F2	87.31401723
NPAT	76.45322571
KDELC2	57.23751581
C11orf88	85.25390037
ALG9	43.75037648
NXPE4	94.75935185
RNF214	8.704294922
TMPRSS13	90.01867357
ARHGEF12	3.120293958
BSX	68.29709054
HEPN1	61.2613698
PKNOX2	17.33028131
ADAMTS8	28.24528643
KDM5A	1.403529908
PTPN6	13.7521836
AICDA	41.54569002
RIMKLB	36.19661466
KLRF1	50.55117162
CLEC1B	73.37509789
PRR4	54.36419493
PRB2	98.7952533
C12orf69	67.1224625
ITPR2	0.662610686
ERGIC2	27.78748268
ALG10	58.12300464
C12orf40	79.5976146
GXYLT1	73.53773869
SLC38A1	21.84808144
FMNL3	7.812782363
NCKAP5L	20.89633155
LARP4	18.04108186
KRT86	68.56213481
KRT6A	96.20504789
KRT4	94.25335823
EIF4B	24.22745618
HNRNPA1	32.97994097
WIBG	53.53894344
COQ10A	40.73248599
RDH16	73.50159629
DTX3	30.73308837
CTDSP2	29.67291127
XRCC6BP1	66.27311608
C12orf66	28.4561171
TMBIM4	53.22570929
GRIP1	17.06523703
SLC35E3	29.407867
FRS2	12.86669478
ZFC3H1	1.505933378
NAV3	0.307210409
LRRIQ1	70.98969942
C12orf74	77.74832841
CCDC41	30.87765797
DRAM1	26.22131197
NT5DC3	20.59514487
C12orf45	71.07403168
KIAA1033	32.75706283
WSCD2	38.49768086
CMKLR1	63.76724294
VPS29	44.00939702
TCTN1	59.18318174
CUX2	5.451478827
MAP1LC3B2	82.21191494
NOS1	5.306909222
CCDC64	15.48099512
RAB35	49.15968918
GCN1L1	0.271068008
KDM2B	2.023974459
ORAI1	54.73164267
TMEM120B	79.13378712
WDR66	80.51924583
LRRC43	91.77158003
OGFOD2	76.79657852
NCOR2	3.523884103
TMEM132B	22.24564785
DDX51	74.8689838
GALNT9	70.19456659
ANKLE2	39.39521716
PSPC1	11.53544967
CRYL1	64.21299922
XPO4	2.837178483
ATP8A2	2.72875128
MTUS2	94.53044997
FRY	0.126498404
PDS5B	1.807120053
RGCC	70.5198482
SIAH3	12.59562677
ATP7B	80.97704958
DIAPH3	63.83350401
DACH1	12.79440998
TBC1D4	23.49858442
SLITRK6	8.28865731
DAOA	51.96072526
ARGLU1	36.4556352
COL4A2	33.17872417
LAMP1	26.64297331
PARP2	81.11559545
RNASE7	89.45244262
HNRNPC	37.69652431
OR4E2	93.52448648
RBM23	85.2418529
PSMB11	86.18155533
RNF31	25.95024396
REC8	22.07095958
GMPR2	71.73664237
TINF2	46.5032227
HECTD1	0.391542678
NUBPL	90.25962291
EAPP	29.16691766
MDGA2	20.14938859
C14orf182	68.63441961
TMX1	16.77609783
LGALS3	69.82109511
KTN1	52.17155593
GPX2	56.59900006
SYNDIG1L	72.99560267
KIAA0317	11.4511174
ZC2HC1C	72.45949039
TMEM251	80.81440877
C14orf142	77.82663695
SERPINA9	97.53026926
DIO3	23.9262695
MARK3	21.4264201
TRMT61A	26.31166797
PPP1R13B	4.825010542
C14orf79	76.68212758
TJP1	3.62026384
AQR	3.198602494
EIF2AK4	39.00969821
SRP14	52.4366002
PLCB2	64.42382989
C15orf23	90.73549786
CASC5	97.24715379
ZFYVE19	64.59851816
TTBK2	34.2268538
TUBGCP4	18.23384133
MAP1A	58.86392386
CEP152	84.29612674
TRPM7	1.138485633
MYO5C	26.70923438
MYO5A	1.662550449
CCPG1	39.48557316
PRTG	20.08915126
FAM63B	54.88825974
RPS27L	48.97295344
AAGAB	50.96680923
ADPGK	19.75784591
CCDC33	81.72399253
PEAK1	2.445635805
AGPHD1	80.69995783
ST20	69.73676285
C15orf26	29.97409795
EFTUD1	86.32612493
CPEB1	39.42533582
C15orf38	65.98397687
LRRK1	21.7517017
PDIA2	99.68074212
WDR90	93.45220167
TMEM204	39.53978676
MSRB1	67.39353051
CASKIN1	11.21016806
DNASE1L2	69.41750497
TBC1D24	15.95084633
CEMP1	63.76724294
SRL	8.06577917
C16orf5	49.73194386
MGRN1	19.4325643
C16orf89	72.57394133
PRM2	46.45503283
CPPED1	93.69917475
ABCC1	2.891392085
C16orf88	64.63466056
ANKS4B	43.09378953
EARS2	79.66387567
XPO6	7.288717547
RABEP2	29.32955846
MAZ	6.397204988
TMEM219	59.23739534
C16orf92	68.80308415
YPEL3	46.53334136
SEPHS2	52.22576953
PRSS53	87.06704415
ARMC5	62.59863864
CYLD	6.722486597
MT4	74.29672911
MT1M	75.91108969
FAM192A	35.83519065
CNGB1	98.16276128
CES4A	74.81477019
HSF4	48.44888862
NOL3	91.30172881
KIAA0895L	49.77410999
SLC9A5	10.33070297
KCTD19	62.26733329
CENPT	55.55087043
ZFP90	25.82976929
CHTF8	46.05144268
DHODH	65.62255286
HPR	94.28950063
NUDT7	79.35064153
WWOX	98.47599542
PLCG2	16.17372447
SDR42E1	99.05427384
MLYCD	62.28540449
ATP2C2	86.89235588
MTHFSD	81.41678212
IL17C	50.47888681
C16orf7	58.52057105
TUSC5	83.60339739
DPH1	94.04252756
METTL16	28.70309018
OR3A2	92.62092645
ANKFY1	5.427383893
SPNS2	12.28239263
SPAG7	35.57014638
ZNF594	92.10288537
SCIMP	64.94187097
RABEP1	4.87320041
KIAA0753	87.3441359
BCL6B	14.10156015
PHF23	20.78188061
NEURL4	1.626408048
PLSCR3	31.73905186
SPEM1	80.84452744
C17orf74	85.50689717
CTC1	74.03770857
TBC1D26	92.40407204
ZSWIM7	69.05608096
MYO15A	21.24570809
ALKBH5	11.35473767
TBC1D28	77.97120655
FAM18B1	52.1655322
FAM83G	12.30046383
LGALS9B	73.7545931
USP22	13.86061081
TP53I13	91.95831576
TEFM	44.43105837
C17orf102	80.91681224
GPR179	99.69278959
C17orf98	64.15276188
RPL19	58.43021505
TMEM99	46.85862297
KRT40	98.01216794
KRTAP1-5	95.02439612
KRTAP1-3	93.75338835
KRTAP1-1	93.37991687
KRTAP4-3	96.64478043
KRTAP9-8	79.97710981
KLHL10	53.71965544
MPP3	31.66074333
ATXN7L3	28.3296187
ACBD4	87.97662791
CRHR1	12.4932233
CDK5RAP3	85.10330703
TAC4	68.10433106
UTP18	19.36630323
OR4D1	59.97229083
MED13	0.849346425
RGS9	83.88651286
HELZ	4.150352388
C17orf58	42.67212819
CD300LD	88.39828926
PRCD	69.54400337
JMJD6	17.99891573
PGS1	21.32401663
ENGASE	96.5484007
CCDC40	94.81356545
CCDC137	92.66911632
HEXDC	93.69315101
CLUL1	46.27432082
LRRC30	50.88850069
RAB12	44.83464852
PPP4R1	48.79826516
CABLES1	66.31528221
TAF4B	45.05752666
CHST9	59.32775134
DSG2	94.34371423
ZSCAN30	66.42370942
SLC39A6	9.017529065
C18orf25	26.51045118
MYO5B	69.00186736
MAPK4	16.59538582
ONECUT2	11.4872598
HMSD	63.4901512
RTTN	5.168363352
ZNF236	1.313173905
GPX4	70.20661406
AP3D1	4.608156135
DOT1L	0.596349617
ZNF554	94.38588037
MFSD12	71.97156798
TBXA2R	83.59134992
MPND	81.57942293
HDGFRP2	30.32347449
PLIN5	72.45949039
ZNRF4	96.91584844
RANBP3	6.457442323
GPR108	93.21125233
ZNF557	42.97933859
CAMSAP3	4.716583338
TRAPPC5	69.48376604
MAP2K7	12.4932233
NDUFA7	82.54924402
MYO1F	9.0777664
ZNF699	13.7160412
ZNF846	85.77796518
PPAN-P2RY11	94.77139931
CCDC151	48.32841395
ZNF627	51.49689778
ZNF440	98.31335462
ZNF709	16.84838263
ZNF564	12.64984037
BEST2	21.60110837
HOOK2	71.82699837
SYCE2	69.41750497
NANOS3	33.46786338
CC2D1A	97.7350762
PKN1	57.8278417
WIZ	20.3481718
CYP4F12	98.53623276
CHERP	4.710559605
CPAMD8	98.22902235
MPV17L2	78.77838684
TM6SF2	78.3567255
YJEFN3	77.72423348
ZNF506	40.36503825
ZNF253	59.59279561
ZNF682	61.55653274
ZNF429	88.30793326
ZNF100	69.17655563
ZNF676	94.37985664
ZNF91	77.32666707
NUDT19	91.69327149
PEPD	74.89307873
GRAMD1A	21.31799289
HAUS5	94.57863984
NFKBID	40.9493404
SYNE4	98.09650021
ZNF829	26.92006506
ZNF568	85.3141377
ZNF527	55.6894163
FAM98C	93.2775134
MAP4K1	44.08168183
IL28A	86.68152521
TMEM91	64.6587555
ZNF229	86.19962653
ZC3H4	10.95717125
KPTN	42.39503644
FAM83E	93.86783929
RUVBL2	9.806638154
C19orf73	76.83272092
SLC6A16	17.45075598
PRMT1	27.95012349
NR1H2	12.93295585
LRRC4B	6.981507138
SIGLEC14	83.19378351
TSEN34	33.81121619
LILRA6	99.51810132
LILRB1	99.61448106
KIR3DL1	99.43376905
GP6	89.31389675
RDH13	84.65152702
TNNI3	61.14691886
TMEM150B	68.0199988
COX6B2	67.71278839
SBK2	82.94681043
ZNF17	22.16131558
ZNF419	84.37443527
ZNF134	88.21757725
ZNF154	87.28389856
ZNF586	42.16613457
ZNF418	82.63960002
FAM110C	41.54569002
SH3YL1	81.45292452
KIDINS220	2.566110475
IAH1	48.42479369
ROCK2	17.92663093
RAD51AP2	70.3933498
MSGN1	30.73308837
FAM228A	85.81410758
C2orf70	95.27136919
TMEM214	47.58749473
C2orf16	80.04939461
SUPT7L	38.98560328
C2orf71	96.6748991
TSPYL6	86.85018975
USP34	0.042166135
FAM161A	86.2839588
WDPCP	72.8931992
CCT7	18.99885549
ALMS1	40.96138787
MOGS	54.24974399
TTC31	86.01891452
AUP1	35.1966749
CTNNA2	2.84922595
C2orf68	61.4059394
POLR1A	0.680681887
ZNF2	47.85856274
GPAT2	65.24908138
VWA3B	95.25932173
C2orf55	28.94403952
