Gene_Name	RVIS	LoF_FDR_ExAC	RVIS_ExAC	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
TRAPPC1	46.2	0.42083190000000004	43.0696946	1.0	41.37829912	7.4914606610000005
TRAPPC10	3.12	2.7765100000000003e-10	15.72796819	0.9821613240000001	17.12609971	43.07300411
TRAPPC11	8.99	0.000254167	5.55990603	1.0	10.83088954	59.41064088
TRAPPC12	27.05	0.9335200000000001	10.78248298	0.87588968	55.73802542	93.75904591
TRAPPC2	62.38	0.294657		0.628465804	38.71473354	2.651537081
TRAPPC2L	44.89	0.7786821	59.56870068	1.0	69.38416422	95.58270133
TRAPPC2P1		0.5162694				
TRAPPC3	52.85	0.23166979999999998	55.53882296	1.0	43.52883675	44.69403115
TRAPPC4	33.97	0.5037586	25.46834528	1.0	33.32355816	16.45342442
TRAPPC5	62.74	0.5706019	69.48376604	0.776014109	55.51319648	55.91964337
TRAPPC6A	50.01	0.8862040000000001	89.88615144	1.0	88.36754643	99.61211139
TRAPPC6B	38.28	0.3131087	33.99795193	1.0	39.86314761	41.07566723
TRAPPC8	85.86	3.2501800000000003e-15	8.577796518	0.998190045	19.46236559	28.98164766
TRAPPC9	2.77	0.04418361	29.73917234	0.954034996	66.24633431	25.41538818
TRAT1	80.73	0.01746603	82.63357629	1.0	77.05767351	35.8594338
TRDMT1	60.47	0.3646063	60.67104391	0.888157895	67.83968719	95.54217565
TRDN	97.61	0.09299636		0.654361055	81.1143695	71.20940196
TREH		0.8037208		0.83061101	75.28836755	65.86001274
TREM1	76.96	0.6551593000000001	68.0199988	1.0	56.91104594	64.84108146
TREM2	79.25	0.9973924000000001	90.83790133	1.0	71.72043011	98.17634458
TREML1	73.41	0.7952636	80.03132341	1.0	52.32649071	85.99548428
TREML2	96.56	0.9482288000000001	90.18131438	0.99287169	86.86217009	43.36826261
TREML4	90.27	0.7702533	78.51936629999999	1.0	74.63343109	85.31812656
TRERF1	86.38	3.7266999999999996e-07	44.01542076	0.919784657	43.63636364	25.03907833
TREX1	15.76	0.2497498	21.35413529	1.0	22.26783969	49.20395994
TREX2	79.25	0.682032		0.691983122	88.24451411	15.15660279
TRH	55.45	0.3388085	73.53773869	0.937244202	56.17790811	35.53522839
TRHDE	9.61	0.03505473	2.83115475	0.949793454	4.819159335	30.68951543
TRHR	32.94	0.1324111	28.50430697	1.0	19.42326491	30.764777399999996
TRIAP1	54.63	0.4785753	62.5022589	1.0	57.75171065	79.87031784
TRIB1		0.25463220000000003	34.62442022	0.678793256	49.60899316	16.63868465
TRIB2	34.32	0.04485922	30.20299982	1.0	32.69794721	19.39443061
TRIB3	78.8	0.9194686	92.53057045	0.9290598290000001	92.63929619	62.43848781
TRIM10	90.11	0.3406071	87.29594603	1.0	79.36461388	50.981300299999994
TRIM11	13.45	0.2426811	33.27510391	0.757533287	35.29814272	33.966305799999994
TRIM13	28.93	0.03541002	31.61255346	0.995957963	32.55131965	12.54559139
TRIM14		0.6912054	42.22034817	0.888065234	64.92668622	84.75076709
TRIM15	97.36	1.0	84.83826276	0.980309423	83.25513196	95.85480229
TRIM16	55.69	0.7870066	92.22938377	0.941690962	83.35288368	97.51056562
TRIM16L	43.77	0.7544225999999999	91.76555629	1.0	72.72727273	98.29213223
TRIM17	37.66	0.552322	32.28721161	1.0	43.44086022	41.74144619
TRIM2	6.78	0.01691529	3.975664117	0.9847457629999999	5.024437928	11.89139119
TRIM21	36.17	0.008013344	61.55653274	1.0	49.82404692	36.76257743
TRIM22	96.84	0.8273885	91.28365761	1.0	95.22971652	79.65611069
TRIM23	17.16	0.03108292	7.457382085	1.0	19.03225806	13.489260699999999
TRIM24	48.69	3.1993400000000003e-06	14.7220047	0.9389147290000001	16.57869013	20.20494413
TRIM25	37.54	0.10067050000000001	41.78663936	0.947012987	37.62463343	77.42140914
TRIM26	19.73	0.03552731	47.62966086	0.972019465	48.34799609	6.854628611
TRIM27	30.37	0.15640220000000002	22.83597374	1.0	27.28250244	4.370983616
TRIM28	6.83	1.60175e-05	4.174447322	0.8670295490000001	8.914956012000001	6.2641116189999995
TRIM29	48.84	0.37728809999999996	62.41792663	0.98629386	61.17302053	91.13645574
TRIM3	5.76	0.02902564	7.674236492	1.0	6.539589443	4.9325536969999995
TRIM31	99.2	0.38163359999999996	92.81368592	1.0	82.46334311	89.12754009
TRIM32	18.06	0.09861232	13.770254800000002	1.0	20.65493646	25.4095988
TRIM33	16.53	7.0970899999999995e-06	5.318956689	0.857803468	6.001955034	4.955711226
TRIM34	88.36	0.1845868	74.18830191	0.994634474	49.96089932	73.98830545
TRIM35	25.79	0.4556286	78.21817963	0.9973368840000001	60.71358749	31.54055462
TRIM36	63.62	0.01328388	33.88350099	0.98762475	42.16031281	41.61986916
TRIM37	37.54	8.95957e-05	6.24661165	1.0	5.307917889	37.30677937
TRIM38	72.6	0.7198058	78.3567255	1.0	52.58064516	72.63359
TRIM39	56.64	0.00053832	16.68574182	1.0	29.94134897	3.195739015
TRIM4	71.41	0.7294035	49.77410999	0.836280288	49.13000978	84.98813177
TRIM40	95.06	0.8614625	83.73591952	1.0	89.60899316	69.11364557
TRIM41	29.54	0.000598841	48.79826516	0.954251616	43.55816227	16.57500145
TRIM42	75.65	0.9327263000000001	89.7717005	1.0	76.07038123	52.90916459
TRIM43		0.8825685		0.513592946	47.89833822	50.60499045
TRIM44	32.94	0.33937870000000003	23.20944521	0.962892483	21.59335288	83.28605338
TRIM45	95.35	0.6891749	89.65122583	1.0	85.15151515	50.96972153
TRIM46	11.28	0.000380211	7.041744473	0.95281457	17.92766373	21.50176576
TRIM47		0.2137575	43.27450154	0.624677336	26.5884653	96.94899554
TRIM48	97.09	0.932212	97.717005	0.9334298120000001	90.6744868	43.91246454
TRIM49		0.7786481	88.61514367	0.639593909	64.79960899	56.02964164
TRIM49B		0.44072829999999996	87.13932896	0.926033358	66.88172043	43.5014184
TRIM49C		0.9905209				
TRIM49D1						
TRIM5	93.01	0.48234979999999994	82.58538642	0.940974212	74.13489736	67.26683263
TRIM50	24.46	0.8090182	86.60924041	0.8264081259999999	68.05474096	67.28420078
TRIM51		0.5237293				
TRIM52	22.09	0.7509835	45.36473706	1.0	37.80058651	76.03195739
TRIM54	13.45	0.8756352	57.23751581	0.8736842109999999	43.27468231	76.48352921
TRIM55	40.56	0.07003689999999999	38.72658274	1.0	56.70576735	77.86719157
TRIM56	7.77	0.11583310000000001	7.246551413	0.8655202820000001	16.91104594	17.98761072
TRIM58	82.17	0.9057561	39.12414915	0.764348413	41.857282500000004	72.5004342
TRIM59	63.36	0.05770233	88.86211674	0.9546204620000001	83.47018573	47.17188676
TRIM6	80.3	0.3220215	50.73790735	1.0	34.55522972	74.02883112
TRIM60	94.7	0.3216638	48.81633637	1.0	45.34701857	50.17657616
TRIM61			64.82742003	0.676656151	63.09872923	79.29716899
TRIM62	32.06	0.7466552	37.63628697	0.906898861	41.0459433	52.23180687
TRIM63	26.85	0.9839101999999998	64.51418589	0.9881170020000001	48.81720429999999	69.26416951
TRIM64B						
TRIM64C		0.8922022				
TRIM65	87.21	0.996441		0.530495553	88.21114370000001	86.54547559999999
TRIM67		0.1516938	34.43166074	0.684673367	26.95014663	35.69154171
TRIM68	6.78	0.6482076999999999	52.19565086	1.0	35.37634409	51.78023505
TRIM69	90.38	0.7314406	38.58201313	0.934512115	46.77419355	79.77189834
TRIM6-TRIM34	80.36	0.09996973	46.33455816	0.996900426	27.05767351	72.12412436
TRIM7		0.43643770000000004	61.19510873	0.6880952379999999	70.82111437	72.08359868
TRIM71	6.43	0.005824757	10.94512379	0.821305842	11.28054741	4.83992358
TRIM72		0.9703560999999999		0.5089408529999999	56.55913978	81.14398194
TRIM73						
TRIM74				0.622222222	58.05474096	32.6579054
TRIM77						
TRIM8	19.31	0.008911022	13.05343052	0.9701670640000001	23.35288368	19.52758641
TRIM9	22.51	0.01686341	4.373230528000001	0.9671022979999999	6.832844575	12.95663753
TRIML1	73.61	0.9312853999999999	48.32841395	0.888577435	57.38025415	77.74561454
TRIML2	97.09	0.9595478999999999	91.87398349	1.0	79.64809384	80.67504197
TRIO	0.18	1.55334e-16	0.15059333800000002	0.912271486	0.566959922	12.58611706
TRIOBP	99.18	8.73258e-07	99.65664719	0.9010695190000001	99.65786901	65.09581428
TRIP10	10.85	0.002092037	19.73375098	0.9037886340000001	51.08504399	56.11648237
TRIP11	72.61	3.30779e-06	91.58484429	1.0	82.30694037	42.32617379999999
TRIP12	1.0	6.765039999999999e-18	0.578278417	1.0	0.46920821100000004	8.979331905
TRIP13	37.32	0.006202225	15.13161858	1.0	34.45747801	7.723035952
TRIP4	8.04	0.114622	39.907234499999994	0.9425863990000001	45.38611926	56.93857465
TRIP6	67.36	0.01139207	71.01981808	0.7928913190000001	72.02346041	92.64748451
TRIQK	65.04					
TRIT1	53.73	0.8831289000000001	68.77898922	1.0	44.26197458	78.36507845
TRMT1	12.53	0.21882	16.60743329	0.944607843	26.30498534	72.3383315
TRMT10A	73.27	0.24908760000000002	55.61713149999999	1.0	36.76441838	67.98471603
TRMT10B	68.13	0.31668579999999996	46.85862297	0.9948927479999999	54.154447700000006	53.071267299999995
TRMT10C	76.81	0.6630742	47.40678272	1.0	54.79960899	42.37248886
TRMT11	40.45	0.22664520000000002	65.62255286	1.0	60.93841642	53.82388699
TRMT112	47.79	0.542708	47.05138245	1.0	28.25024438	89.99594743
TRMT12	75.29	0.001141312	46.03337148	1.0	27.22385142	46.80715568
TRMT13	53.73	0.3731159	17.45677971	1.0	27.01857283	77.69929948
TRMT1L	21.56	0.0009216960000000001	11.96313475	0.9703277240000001	9.872922776000001	34.75945117
TRMT2A	9.32	0.1402434	58.51454732	1.0	69.23753666	78.07560933
TRMT2B	34.32	0.3522638	16.71597633	1.0	21.0031348	20.78388236
TRMT44		0.9859786	94.13288356	0.503457217	95.32746823	90.63856886
TRMT5	66.07	0.00015	87.75977351	1.0	65.73802542	42.01354715
TRMT6	19.54	0.1378399	9.54159388	1.0	9.648093842	25.87853876
TRMT61A	15.62	0.8112604999999999	26.31166797	0.9214123009999999	26.69599218	20.90545939
TRMT61B	67.36	0.3113172	62.00831275	1.0	58.31867058	86.69599954
TRMU	48.69	0.8015693	58.32781158	0.93568147	57.38025415	94.93429051
TRNAU1AP	37.11	0.009061879	25.46834528	0.9676339290000001	32.40469208	11.32982111
TRNP1						
TRNT1	17.91	0.3111821	28.19709656	1.0	38.79765396	87.53545997
TRO	66.25	0.1363083	53.55029586	0.996424581	32.13166144	51.57181729
TROAP	67.5	0.17250279999999998	80.17589302	0.986072423	86.70576735	64.03635732
TROVE2	30.56	0.03682405	16.72188422	0.989424207	23.84164223	39.05517281
TRPA1	87.29	0.8206544	12.31853503	1.0	28.582600199999998	66.59526429
TRPC1	30.56	0.003666858	9.228359737	0.947736626	22.86412512	11.87402304
TRPC3	5.41	0.5135259	15.22197458	0.9227758009999999	24.5259042	12.92190123
TRPC4	5.97	6.52564e-05	6.963435938	1.0	7.292277615	12.71927285
TRPC4AP	5.26	1.67176e-06	5.156315885	0.937956204	11.73998045	25.35749436
TRPC5	23.51	0.001812156	9.171597633	0.996281271	11.44200627	3.6357320669999997
TRPC6	5.08	0.03630785	4.939461478	0.9722222220000001	6.735092863999999	27.55167024
TRPC7	43.98	0.06931898	4.42744413	0.9612609190000001	6.080156402999999	22.4685926
TRPM1	96.69	0.8637593000000001	85.3864225	0.987399771	65.7086999	57.62751114
TRPM2	90.56	0.694235	97.81940847	0.937160752	96.2170088	48.71765183
TRPM3	6.98	0.002617259	2.397445937	0.9839041740000001	5.865102639	21.5886065
TRPM4	6.39	0.9578992000000001	28.05252696	0.904036354	52.01368524	87.14178197
TRPM5	11.29	0.7216876	89.39822902	0.881058496	99.01270772	41.79934001
TRPM6	18.72	2.4188e-09	2.4335883380000003	0.99584996	4.6627565980000005	29.54321774
TRPM7	11.49	5.2983000000000004e-05	1.138485633	0.997565217	1.1827956990000001	25.56591212
TRPM8	4.03	0.2330666	5.529787362	1.0	10.85043988	55.83859202
TRPS1	2.36	6.58855e-06	26.62490211	0.996937994	13.8514174	34.73050426
TRPT1	76.05	0.2892324	72.81489067	0.868686869	67.75171065	37.78150871
TRPV1	54.16	0.7452763000000001	89.47653756	0.955357143	83.99804497	90.77751404
TRPV2	2.82	0.0055005819999999995	9.42111921	0.9910524070000001	14.897360699999998	45.56822787
TRPV3	68.58	0.7969126999999999	22.78176013	0.983196721	78.84652981	91.28119029999999
TRPV4	4.95	0.3542324	12.30046383	0.985778443	14.97556207	21.71597291
TRPV5	52.32	0.3405621	22.667309200000002	1.0	32.6686217	38.44149829
TRPV6	15.36	0.03106691	23.75760496	0.971112999	56.90127077	33.38736757
TRRAP	0.04	1.4107e-25	0.018071201000000002	0.9956998309999999	0.019550342	3.56625948
TRUB1	60.31	0.6877209	47.40678272	0.9916512059999999	30.98729228	71.69571007
TRUB2	77.91	0.5058424	85.57315824	1.0	72.50244379	47.41504082
TSC1	7.83	2.91546e-07	19.40846937	1.0	12.59042033	22.88542812
TSC2	0.87	1.8491299999999997e-15	0.728871755	0.966909803	4.03714565	17.14236091
TSC22D1	5.34	2.04805e-05	3.144388892	0.984178142	12.67839687	62.97690036
TSC22D2	68.38	0.05428345	80.16986928	0.90955414	53.7829912	87.10704568
TSC22D3	38.28	0.1363045	22.63313609	0.987788331	26.332288399999996	24.61066404
TSC22D4		0.02496771	62.49021143	0.919166667	83.16715543	31.66792103
TSEN15	66.57	0.5206201	55.852057099999996	0.75	49.75562072	71.86939154
TSEN2	13.67	0.04624225	65.27317631	1.0	66.48093842	81.36397846
TSEN34	60.09	0.1239204	33.81121619	0.807312253	30.93841642	40.76882997
TSEN54	96.28	0.6985465	97.41581832	0.8223318940000001	96.22678397	99.31106351
TSFM	51.92	0.8744651	82.83838323	0.8237347290000001	73.74389052	97.01846813
TSG101	41.64	0.0035800159999999997	25.37798928	1.0	34.60410557	10.449835
TSGA10	21.65	3.7647900000000005e-06	83.9828926	0.9541029209999999	71.10459433	52.36496266
TSGA10IP				0.959976457	94.68230694	
TSGA13	18.44	0.9695583000000001	53.91241491	1.0	43.00097752	95.95322179
TSHB	72.01	0.9475280999999999	60.95415939	1.0	50.76246334	27.68482603
TSHR	54.1	0.4162135	16.45683995	1.0	26.74486804	53.65020552
TSHZ1	5.01	0.0009902860000000002	4.180471056	0.954601606	13.05962854	38.12308227
TSHZ2	9.83	0.000686603	30.20902355	0.975508906	44.53567937	67.71261506
TSHZ3	2.49	0.01091514	13.43894946	0.971384615	26.26588465	31.34371563
TSKS	30.86	0.000403029	68.58622975	0.9879054429999999	69.85337243	72.80727146
TSKU	80.96	0.1108336	88.03686525	0.9152542370000001	90.91886608	14.18398657
TSLP	33.97	0.44310309999999997	22.40828866	1.0	26.34408602	84.22393331
TSN	47.79	0.05597885	30.85356304	1.0	35.7771261	7.624616453
TSNARE1	91.37	0.39091220000000004	92.54864165	0.9584859579999999	86.66666667	68.13523997
TSNAX	54.95	0.001873736	22.35407506	1.0	24.70185728	12.11138771
TSNAXIP1	22.7	0.8902322	77.2423348	0.93042292	77.44868035	86.59179066
TSPAN1	60.09	0.7093285	68.24287694	1.0	56.69599218	43.02089967
TSPAN10		0.9983271999999999		0.987468672	73.10850440000002	44.9371852
TSPAN11	43.77	0.7410209	71.16438769	1.0	77.22385142	79.96873734
TSPAN12	41.64	0.03831547	49.88856093	1.0	39.85337243	37.3299369
TSPAN13	42.88	0.04700799	20.45057527	1.0	33.72434018	14.728188500000002
TSPAN14	30.07	0.09921203	27.42003494	0.9571938170000001	32.46334311	7.427777456
TSPAN15	74.37	0.6690241	85.36232757	0.892661555	70.90909091	50.946564
TSPAN16	75.29	0.7713827	79.77832661	0.8710073709999999	63.89051808	86.45863486
TSPAN17	35.99	0.540882	34.58225408	1.0	37.21407625	64.3374052
TSPAN18	55.45	0.22107270000000004	55.61713149999999	1.0	55.27859238	22.47438198
TSPAN19	67.92	0.9757065999999999	76.99536173	0.6993548390000001	63.81231672	96.96057431
TSPAN2	53.19	0.49316809999999994	59.56870068	1.0	50.51808407	79.7197939
TSPAN3	49.76	0.32564529999999997	36.51587254	0.9173027990000001	32.59042033	7.97197939
TSPAN31	65.33	0.276389	32.23902175	1.0	34.70185728	75.83511839
TSPAN32	75.51	0.30379709999999993	95.38582013	0.931931932	93.20625611	99.59474324
TSPAN33	28.63	0.7236246000000001	49.02716704	0.9534090909999999	52.15053763	54.92386962
TSPAN4	9.17	0.7471156999999999	69.01993856	1.0	71.97458456	30.91530134
TSPAN5	31.46	0.05359247	22.10710198	1.0	30.24437928	14.18977595
TSPAN6	44.89	0.5304825	57.5443787	0.975065617	78.36990596	53.48231344
TSPAN7	47.79	0.1217674	41.27218935	1.0	69.12225705	1.134718925
TSPAN8	84.44	0.2903361	83.15161737	1.0	72.28739003	68.11787182
TSPAN9	16.36	0.07320988	36.07011626	0.817204301	44.17399804	14.16082904
TSPEAR	7.32	0.4305516	95.08463346	0.99707887	96.90127077	72.34991026
TSPO	85.98	0.674208		0.644787645	87.43890518	99.63526892
TSPO2	85.34	0.9944385	62.40587916	1.0	44.48680352	49.49342905
TSPY1						
TSPY10						
TSPY2						
TSPY3						
TSPY4						
TSPY8						
TSPYL1	87.14	0.3510895	82.48298295	1.0	57.38025415	25.25907486
TSPYL2	14.5	0.012247	34.46745562	0.8209876540000001	12.38244514	26.28379552
TSPYL4	76.96	0.5836348000000001	88.73561834	0.7060240959999999	78.46529814	39.83095004
TSPYL5	60.31	0.03225591	22.6130956	0.766347687	27.28250244	18.69391536
TSPYL6	92.59	0.01665119	86.85018975	1.0	76.75464321	91.84854976
TSR1	54.1	0.8181969	29.13679899	0.9821934440000001	42.434017600000004	67.46946101
TSR2	54.63	0.20598400000000003	49.70414201	0.8597972970000001	49.37304075	7.265674753
TSR3	51.92	0.7143242	37.08812722	0.769551616	56.24633431	99.45579807
TSSC1	9.09	0.21411390000000002	23.69736763	0.933645589	33.55816227	91.32171597
TSSC4	91.02	0.43862290000000004	92.41009578	1.0	87.24340176	87.46019799999999
TSSK1B	23.57	0.42878859999999996	73.16426721	1.0	72.92277615	65.47791351
TSSK2	26.93	0.7074538	71.09210289	1.0	65.97262952	44.36982574
TSSK3	34.6	0.057688699999999996	53.39437383	1.0	38.0058651	77.2361489
TSSK4	77.7	0.9944388000000001	62.25528583	1.0	71.02639296	40.39252012
TSSK6	32.62	0.3610531	51.34028071	1.0	33.01075269	9.309326695
TST	63.36	0.8923288	91.51858322	0.874164811	86.49071359	66.53158108
TSTA3	7.05	0.1375276	35.61833624	0.929141717	57.39002933	44.27719562
TSTD1	71.81					
TSTD2	82.25	0.20716880000000001	64.23709415	1.0	63.22580645	71.11677184
TTBK1	23.69	0.000115302	13.52930546	0.803882529	25.98240469	20.0833671
TTBK2	16.12	8.19868e-07	34.226853799999994	1.0	24.64320626	47.941874600000006
TTC1	63.2	0.38104340000000003	60.53249804	1.0	55.35679374	71.80570833
TTC12	42.25	0.1079586	72.04385278	1.0	55.2688172	66.97157413
TTC13	10.65	0.005236753	8.457321848	0.889180082	30.03910068	19.86337058
TTC14	52.25	0.1496595	44.23227516	0.908491663	43.42130987	48.31239507
TTC16	84.18	0.4942009	99.07836877	0.991772625	98.26001955	77.76298269
TTC17	2.95	6.6035500000000004e-09	4.421420396	0.9426580920000001	19.10068426	27.563249
TTC18	71.62	0.01464432	9.270525872			
TTC19		0.9888421000000001	58.23745557	0.8363019509999999	55.61094819	67.23209634
TTC21A	84.95	0.32564529999999997	88.14529245	1.0	87.37047898	72.52938112
TTC21B	83.26	0.1519759	67.69471719	0.994339158	86.79374389	43.99930527
TTC22		0.9140110999999999				
TTC23	37.54	0.9708331	66.42370942	1.0	71.06549365	97.40056736
TTC23L	96.56	0.7871193	86.60924041	1.0	86.01173021	69.28732704
TTC24	88.36	0.49947240000000004		0.571988796	88.66080156	49.78868755
TTC26	48.54	0.01015328	17.43870851	1.0	24.76050831	31.66213165
TTC27	32.25	0.02488108	55.86410457	0.952070552	52.84457478	50.52972848
TTC28	89.3					
TTC29	92.95	0.2169033	90.34997892	0.856129032	80.63538612	72.78411394
TTC3	8.91	0.008079559	1.4637672430000002	1.0	4.447702835	46.49452903
TTC30A	72.71	0.6527004	77.07367026	0.9914914909999999	69.13978495	61.66849997
TTC30B	86.21	0.3588578	93.12089633	1.0	71.24144673	62.27059573
TTC31	93.6	0.8756961	86.01891452	0.986940299	85.01466276	93.55641753
TTC32	44.89	0.42062200000000005	48.49105476	1.0	48.13294233	78.17402883
TTC33	64.32	0.24348809999999999	41.54569002	1.0	33.07917889	28.76165113
TTC34						
TTC36		0.47573679999999996	72.36913439	0.541522491	54.93646139	81.81555028
TTC37	58.01	0.05662371	83.81422806	1.0	34.38905181	58.35697331
TTC38	89.54	0.8451533000000001	53.09318716	0.976060192	73.66568915	84.94181671
TTC39A	29.16	0.04886165	53.79796398	0.916299559	32.31671554	32.72737799
TTC39B	30.86	0.32823959999999996	35.29907837	0.94361603	36.10948192	64.00741041
TTC39C	17.03	0.16011979999999998	24.42623938	0.8432181540000001	32.68817204	54.93544839
TTC4	77.8	0.03568323	60.41804711	1.0	53.95894428	80.69241012
TTC40		0.9446888000000001				
TTC5	65.96	0.03784465	48.53924462	1.0	36.67644184	51.67023679
TTC6		0.7991444000000001				
TTC7A	54.18	0.2007266	58.58080839	0.876376554	69.37438905	87.39651479
TTC7B	3.16	8.764230000000001e-07	18.209746399999997	0.983895706	51.42717498	73.40357784
TTC8	73.54	0.009252533	30.76320704	0.952325581	28.31867058	97.33109477
TTC9		0.7100039	53.57508584	0.58493353	52.23851417	96.50900249
TTC9B		0.906327	29.08860912	0.6332417579999999	32.64907136	15.47501882
TTC9C	31.46	0.5175877999999999	60.86982712	1.0	56.26588465	59.94905344
TTF1	93.67	0.02795995	98.73501596	1.0	93.4115347	52.62548486
TTF2	95.03	0.3133453	73.74254563	1.0	76.52003909999999	35.03155213
TTI1	20.94	0.02118026	31.96193	0.9851244690000001	29.42326491	40.58356973
TTI2	66.07	0.11998699999999998	72.97753147	1.0	61.71065494	65.72106756
TTK	33.47	0.0018750529999999998	56.8760918	1.0	53.7829912	61.78428762
TTL	48.35	0.009022128	21.90831878	0.9835924009999999	19.94134897	11.31824234
TTLL1	11.18	0.18542060000000002	22.37816999	1.0	36.67644184	20.13547155
TTLL10	99.4	0.6738168999999999		0.532097004	98.514174	79.90505413
TTLL11	34.6	0.6327786999999999				
TTLL12	23.7	0.9537412000000001	46.59960243	0.899345747	54.01759531	87.21125456
TTLL13	23.51	0.697325				
TTLL2	95.81	0.5698944	97.03632311	1.0	97.42913001	52.35917328
TTLL3	37.74	0.8824344999999999	95.79543401	0.856223176	87.44868035	94.49429746
TTLL4	96.34	0.002004805	87.37425456	1.0	81.07526882	40.05673595
TTLL5	9.83	9.48323e-05	38.31696886	1.0	50.31280547	56.11069299
TTLL6	44.03	0.6017650999999999	59.71929402	0.634553857	31.37829912	39.04359405
TTLL7	13.58	0.000602096	16.8785013	1.0	14.28152493	11.88560181
TTLL9	77.23	0.7591861999999999	92.99439793	1.0	80.78201369	95.96480056
TTN	98.04	1.5992999999999997e-123	99.50003012	0.9664305009999999	1.19257087	60.62641116
TTPA	41.25	0.6356308	62.34564183	0.7584994140000001	56.32453568	68.19892317
TTPAL	71.27	0.03665456	35.70266851	1.0	31.28054741	19.57969085
TTR	79.89	0.6128087	72.68236853	1.0	63.53861193	37.05783593
TTYH1	55.69	5.22078e-05	68.08023613	0.846361186	65.00488759	89.13332947
TTYH2	88.09	0.005300665	87.00680682	0.959467284	87.14565005	74.13882939
TTYH3	29.43	0.0008981680000000001	29.69098247	0.8405172409999999	63.92961877	31.25108551
TUB	10.12	0.001568252	16.31227035	0.996621622	35.54252199	27.94534823
TUBA1A	35.42	0.7099309	77.53147401	0.9949090909999999	53.98826979	0.243154055
TUBA1B	36.86	0.7446776999999999	47.15980965	0.987573099	32.76637341	0.023157529
TUBA1C	18.44	0.22107190000000002	25.69724715	0.8638378720000001	19.98044966	5.835697331
TUBA3C	18.9	0.5582353	27.00439733	1.0	38.24046921	9.639321484
TUBA3D	15.12	1.0	70.36323113	1.0	36.36363636	25.07960401
TUBA3E	75.58	0.9494536	83.70580086	1.0	83.69501466	66.85578649
TUBA4A	28.63	0.6475173000000001	11.35473767	0.9963208240000001	15.65982405	3.016268164
TUBA8	33.42	0.5199603	67.54412385	0.996339678	53.89051808	72.17622879999999
TUBAL3	18.96	0.47096689999999997	91.74146136	1.0	84.1544477	78.52718115
TUBB	42.88	0.44198930000000003	26.69718692	1.0	26.39296188	0.034736294
TUBB1	88.85	0.7070635999999999	81.73001626	1.0	76.99902248	77.37509408
TUBB2A	44.54		48.29227155	0.777037037	27.43890518	
TUBB2B			54.20155412	0.6911111109999999	33.62658847	
TUBB3	13.33	0.06329152	13.78230227	0.9567765570000001	14.67253177	0.422624906
TUBB4A	13.33	0.9558421	12.81850491	1.0	15.99217986	2.5473282000000004
TUBB4B	8.32	0.03412584	4.258779592	1.0	6.7741935479999995	0.063683205
TUBB6	20.54	0.9557981	15.11957111	0.96702509	21.05571848	25.21854918
TUBB8	64.51	0.592601	93.81362569	0.97030438	37.78103617	15.85711805
TUBD1	38.82	0.1901483	32.51008975	1.0	27.51710655	42.04249407
TUBE1	63.36	0.4017496	39.726522499999994	0.928668478	53.61681329	85.83338158
TUBG1	41.64	0.1896567	24.81175833	0.963467049	20.85043988	1.453134951
TUBG2	15.76	0.6990390000000001	14.6497199	0.963467049	10.03910068	4.978868755
TUBGCP2	10.58	0.11492069999999999	24.38407325	0.936735407	31.54447703	56.26700631
TUBGCP3	3.5	0.000559321	4.234684658	0.960882648	6.60801564	21.89544376
TUBGCP4	33.2	0.03626855	18.23384133	1.0	31.69110459	10.44404562
TUBGCP5	13.15	0.004363645	6.114089513	0.975389408	7.88856305	30.57372778
TUBGCP6	0.82	0.1861941	71.86314077	0.96112311	95.02443793	83.47131361
TUFM	26.73	0.07780632	30.32347449	0.982905983	28.11339198	30.49846581
TUFT1	75.43	0.09055111	76.56165291	0.97952498	83.83186706	43.98772651
TULP1	50.5	0.0061586240000000006	65.05029817	0.93115727	44.58455523	66.36368899
TULP2	96.18	0.2863521	94.07264623	1.0	85.34701857	52.53285474
TULP3	69.51	0.09724704	78.2663695	0.8732484079999999	54.94623656	62.13165055
TULP4	0.9	6.38222e-09	11.3065478	0.9921007690000001	14.01759531	15.7413304
TUSC1		0.4385738				
TUSC2		0.3762942		0.565982405	50.22482893	17.7676142
TUSC3	30.37	0.1462879	7.957351967	1.0	9.843597263	17.1770972
TUSC5	93.53	0.35949709999999996	83.60339739	1.0	75.60117302	65.14212933
TUT1	11.45	0.01328388	41.61797482	0.963190184	26.88172043	38.42991953
TWF1	60.09	0.29751459999999996	50.26203241	0.9531531529999999	36.33431085	37.64835292
TWF2	12.24	0.01379245	22.6130956	1.0	34.45747801	35.18786545
TWIST1		0.9137311	36.33516053	0.512315271	39.06158358	2.686273375
TWIST2		0.8954294				
TWISTNB	26.53	0.1493444	65.98397687	0.997084548	63.30400782	82.02396804
TWSG1	43.29	0.030863400000000003	36.07011626	1.0	40.46920821	29.20743357
TXK	42.06	0.34008320000000003	51.36437564	1.0	44.79960899	37.27783246
TXLNA	33.34	0.000240321	59.32775134	0.968395945	36.67644184	18.0918196
TXLNB	90.77	0.7606563000000001	90.54876212	0.980354576	86.17790811	94.65061078
TXLNG	77.8	0.000301636	52.07100592	0.9359211340000001	54.07523511	36.75678805
TXN	54.63	0.35591880000000004	62.75525571	1.0	52.30694037	10.81456609
TXN2	28.63	0.5764853	41.86494789	1.0	57.194525899999995	16.99762635
